parameter,branch,compliance_model,parameter_value,baseline_parameter_value,delta_parameter,relative_parameter_change,metric,metric_value,baseline_metric_value,delta_metric,relative_metric_change,sensitivity
olufsen_k2,rpa,olufsen,-36.162825,-25.5267,-10.636124999999996,0.4166666666666665,rpa_split,0.49999055993622427,0.5,-9.440063775734142e-06,-1.8880127551468284e-05,-4.53123061235239e-05
olufsen_k2,rpa,olufsen,-36.162825,-25.5267,-10.636124999999996,0.4166666666666665,lpa_split,0.5000094400637758,0.5,9.440063775789653e-06,1.8880127551579307e-05,4.5312306123790355e-05
olufsen_k2,rpa,olufsen,-34.0356,-25.5267,-8.5089,0.3333333333333333,mpa_systolic,3942.8398237912934,3942.837664265465,0.0021595258285742602,5.477085318897022e-07,1.6431255956691067e-06
olufsen_k2,rpa,olufsen,-34.0356,-25.5267,-8.5089,0.3333333333333333,mpa_diastolic,4.5370220589312815,4.536308204188096,0.0007138547431857489,0.0001573646919595742,0.0004720940758787226
olufsen_k2,rpa,olufsen,-34.0356,-25.5267,-8.5089,0.3333333333333333,mpa_mean,816.2109643548549,816.2097021608391,0.0012621940157941935,1.5464089834421872e-06,4.639226950326562e-06
olufsen_k2,rpa,olufsen,-34.0356,-25.5267,-8.5089,0.3333333333333333,rpa_split,0.4999928496856578,0.5,-7.150314342174724e-06,-1.4300628684349448e-05,-4.2901886053048344e-05
olufsen_k2,rpa,olufsen,-34.0356,-25.5267,-8.5089,0.3333333333333333,lpa_split,0.5000071503143422,0.5,7.150314342174724e-06,1.4300628684349448e-05,4.2901886053048344e-05
olufsen_k2,rpa,olufsen,-31.908375,-25.5267,-6.381674999999998,0.2499999999999999,mpa_systolic,3942.8387021633685,3942.837664265465,0.0010378979036431701,2.6323627600745427e-07,1.0529451040298175e-06
olufsen_k2,rpa,olufsen,-31.908375,-25.5267,-6.381674999999998,0.2499999999999999,mpa_diastolic,4.536785087185164,4.536308204188096,0.0004768829970682731,0.00010512579295824657,0.00042050317183298645
olufsen_k2,rpa,olufsen,-31.908375,-25.5267,-6.381674999999998,0.2499999999999999,mpa_mean,816.2104197479504,816.2097021608391,0.0007175871112394816,8.791700335584551e-07,3.516680134233822e-06
olufsen_k2,rpa,olufsen,-31.908375,-25.5267,-6.381674999999998,0.2499999999999999,rpa_split,0.4999952759247537,0.5,-4.72407524632068e-06,-9.44815049264136e-06,-3.7792601970565456e-05
olufsen_k2,rpa,olufsen,-31.908375,-25.5267,-6.381674999999998,0.2499999999999999,lpa_split,0.5000047240752463,0.5,4.72407524632068e-06,9.44815049264136e-06,3.7792601970565456e-05
olufsen_k2,rpa,olufsen,-29.781150000000004,-25.5267,-4.254450000000002,0.16666666666666674,mpa_systolic,3942.8377453890885,3942.837664265465,8.112362365864101e-05,2.0574933732087604e-08,1.2344960239252557e-07
olufsen_k2,rpa,olufsen,-29.781150000000004,-25.5267,-4.254450000000002,0.16666666666666674,mpa_diastolic,4.536553892130269,4.536308204188096,0.00024568794217305623,5.41603284243843e-05,0.00032496197054630567
olufsen_k2,rpa,olufsen,-29.781150000000004,-25.5267,-4.254450000000002,0.16666666666666674,mpa_mean,816.209930776488,816.2097021608391,0.00022861564889353758,2.8009425554278384e-07,1.6805655332567023e-06
olufsen_k2,rpa,olufsen,-29.781150000000004,-25.5267,-4.254450000000002,0.16666666666666674,rpa_split,0.4999976244819911,0.5,-2.3755180089124472e-06,-4.7510360178248945e-06,-2.8506216106949353e-05
olufsen_k2,rpa,olufsen,-29.781150000000004,-25.5267,-4.254450000000002,0.16666666666666674,lpa_split,0.500002375518009,0.5,2.3755180089679584e-06,4.751036017935917e-06,2.8506216107615487e-05
olufsen_k2,rpa,olufsen,-27.653925,-25.5267,-2.1272249999999993,0.0833333333333333,mpa_systolic,3942.8372372717513,3942.837664265465,-0.0004269937135177315,-1.0829604205814515e-07,-1.2995525046977422e-06
olufsen_k2,rpa,olufsen,-27.653925,-25.5267,-2.1272249999999993,0.0833333333333333,mpa_diastolic,4.536369794257843,4.536308204188096,6.15900697473748e-05,1.3577135189031569e-05,0.00016292562226837888
olufsen_k2,rpa,olufsen,-27.653925,-25.5267,-2.1272249999999993,0.0833333333333333,mpa_mean,816.2096199177153,816.2097021608391,-8.224312387028476e-05,-1.007622473153085e-07,-1.2091469677837024e-06
olufsen_k2,rpa,olufsen,-27.653925,-25.5267,-2.1272249999999993,0.0833333333333333,rpa_split,0.4999994628051266,0.5,-5.371948734178567e-07,-1.0743897468357133e-06,-1.2892676962028565e-05
olufsen_k2,rpa,olufsen,-27.653925,-25.5267,-2.1272249999999993,0.0833333333333333,lpa_split,0.5000005371948735,0.5,5.371948734733678e-07,1.0743897469467356e-06,1.2892676963360832e-05
olufsen_k2,rpa,olufsen,-25.5267,-25.5267,0.0,-0.0,mpa_systolic,3942.837664265465,3942.837664265465,0.0,0.0,0.0
olufsen_k2,rpa,olufsen,-25.5267,-25.5267,0.0,-0.0,mpa_diastolic,4.536308204188096,4.536308204188096,0.0,0.0,0.0
olufsen_k2,rpa,olufsen,-25.5267,-25.5267,0.0,-0.0,mpa_mean,816.2097021608391,816.2097021608391,0.0,0.0,0.0
olufsen_k2,rpa,olufsen,-25.5267,-25.5267,0.0,-0.0,rpa_split,0.5,0.5,0.0,0.0,0.0
olufsen_k2,rpa,olufsen,-25.5267,-25.5267,0.0,-0.0,lpa_split,0.5,0.5,0.0,0.0,0.0
olufsen_k2,rpa,olufsen,-23.399475000000002,-25.5267,2.1272249999999993,-0.0833333333333333,mpa_systolic,3942.839803198946,3942.837664265465,0.0021389334810919536,5.424858092630675e-07,-6.509829711156813e-06
olufsen_k2,rpa,olufsen,-23.399475000000002,-25.5267,2.1272249999999993,-0.0833333333333333,mpa_diastolic,4.536499013049554,4.536308204188096,0.00019080886145861342,4.2062587652763824e-05,-0.0005047510518331661
olufsen_k2,rpa,olufsen,-23.399475000000002,-25.5267,2.1272249999999993,-0.0833333333333333,mpa_mean,816.2105296752618,816.2097021608391,0.0008275144226672637,1.0138502647989805e-06,-1.2166203177587771e-05
olufsen_k2,rpa,olufsen,-23.399475000000002,-25.5267,2.1272249999999993,-0.0833333333333333,rpa_split,0.4999978832504318,0.5,-2.1167495681817527e-06,-4.2334991363635055e-06,5.0801989636362086e-05
olufsen_k2,rpa,olufsen,-23.399475000000002,-25.5267,2.1272249999999993,-0.0833333333333333,lpa_split,0.5000021167495682,0.5,2.1167495681817527e-06,4.2334991363635055e-06,-5.0801989636362086e-05
olufsen_k2,rpa,olufsen,-21.272250000000003,-25.5267,4.2544499999999985,-0.1666666666666666,mpa_systolic,3942.8448086164326,3942.837664265465,0.007144350967791979,1.8119820231358534e-06,-1.0871892138815124e-05
olufsen_k2,rpa,olufsen,-21.272250000000003,-25.5267,4.2544499999999985,-0.1666666666666666,mpa_diastolic,4.537140939274194,4.536308204188096,0.0008327350860986016,0.00018357109980529724,-0.0011014265988317838
olufsen_k2,rpa,olufsen,-21.272250000000003,-25.5267,4.2544499999999985,-0.1666666666666666,mpa_mean,816.2126365960575,816.2097021608391,0.002934435218321596,3.5951976686297067e-06,-2.1571186011778247e-05
olufsen_k2,rpa,olufsen,-21.272250000000003,-25.5267,4.2544499999999985,-0.1666666666666666,rpa_split,0.499991008731495,0.5,-8.991268505009753e-06,-1.7982537010019506e-05,0.00010789522206011708
olufsen_k2,rpa,olufsen,-21.272250000000003,-25.5267,4.2544499999999985,-0.1666666666666666,lpa_split,0.5000089912685051,0.5,8.991268505065264e-06,1.7982537010130528e-05,-0.00010789522206078321
olufsen_k2,rpa,olufsen,-19.145025000000004,-25.5267,6.381674999999998,-0.2499999999999999,mpa_systolic,3942.8543166551003,3942.837664265465,0.01665238963551019,4.223453018731489e-06,-1.6893812074925963e-05
olufsen_k2,rpa,olufsen,-19.145025000000004,-25.5267,6.381674999999998,-0.2499999999999999,mpa_diastolic,4.5385029580752265,4.536308204188096,0.0021947538871307515,0.0004838193941726599,-0.0019352775766906406
olufsen_k2,rpa,olufsen,-19.145025000000004,-25.5267,6.381674999999998,-0.2499999999999999,mpa_mean,816.2167779973653,816.2097021608391,0.007075836526155399,8.66914042729801e-06,-3.4676561709192056e-05
olufsen_k2,rpa,olufsen,-19.145025000000004,-25.5267,6.381674999999998,-0.2499999999999999,rpa_split,0.4999764310522904,0.5,-2.3568947709606825e-05,-4.713789541921365e-05,0.00018855158167685468
olufsen_k2,rpa,olufsen,-19.145025000000004,-25.5267,6.381674999999998,-0.2499999999999999,lpa_split,0.5000235689477096,0.5,2.3568947709606825e-05,4.713789541921365e-05,-0.00018855158167685468
olufsen_k2,rpa,olufsen,-17.017800000000005,-25.5267,8.508899999999997,-0.3333333333333332,mpa_systolic,3942.870904150878,3942.837664265465,0.03323988541296785,8.430447368966258e-06,-2.529134210689878e-05
olufsen_k2,rpa,olufsen,-17.017800000000005,-25.5267,8.508899999999997,-0.3333333333333332,mpa_diastolic,4.540878323562012,4.536308204188096,0.00457011937391627,0.0010074534551459619,-0.003022360365437887
olufsen_k2,rpa,olufsen,-17.017800000000005,-25.5267,8.508899999999997,-0.3333333333333332,mpa_mean,816.2240411678454,816.2097021608391,0.014339007006242355,1.7567797795445422e-05,-5.270339338633629e-05
olufsen_k2,rpa,olufsen,-17.017800000000005,-25.5267,8.508899999999997,-0.3333333333333332,rpa_split,0.4999505282872678,0.5,-4.947171273217421e-05,-9.894342546434842e-05,0.0002968302763930454
olufsen_k2,rpa,olufsen,-17.017800000000005,-25.5267,8.508899999999997,-0.3333333333333332,lpa_split,0.5000494717127322,0.5,4.947171273217421e-05,9.894342546434842e-05,-0.0002968302763930454
olufsen_k2,rpa,olufsen,-14.890575000000005,-25.5267,10.636124999999996,-0.4166666666666665,mpa_systolic,3942.9002865591683,3942.837664265465,0.06262229370349814,1.58825442576684e-05,-3.811810621840418e-05
olufsen_k2,rpa,olufsen,-14.890575000000005,-25.5267,10.636124999999996,-0.4166666666666665,mpa_diastolic,4.544479254960443,4.536308204188096,0.008171050772347144,0.0018012556476659396,-0.004323013554398257
olufsen_k2,rpa,olufsen,-14.890575000000005,-25.5267,10.636124999999996,-0.4166666666666665,mpa_mean,816.2364213038999,816.2097021608391,0.02671914306074541,3.2735635205032444e-05,-7.856552449207789e-05
olufsen_k2,rpa,olufsen,-14.890575000000005,-25.5267,10.636124999999996,-0.4166666666666665,rpa_split,0.49990920608272676,0.5,-9.079391727323527e-05,-0.00018158783454647054,0.00043581080291152943
olufsen_k2,rpa,olufsen,-14.890575000000005,-25.5267,10.636124999999996,-0.4166666666666665,lpa_split,0.5000907939172732,0.5,9.079391727317976e-05,0.00018158783454635952,-0.000435810802911263
olufsen_k2,rpa,olufsen,-12.76335,-25.5267,12.76335,-0.5,mpa_systolic,3942.958085217646,3942.837664265465,0.12042095218112081,3.054169672581606e-05,-6.108339345163213e-05
olufsen_k2,rpa,olufsen,-12.76335,-25.5267,12.76335,-0.5,mpa_diastolic,4.5493011684480305,4.536308204188096,0.01299296425993468,0.002864215497513831,-0.005728430995027662
olufsen_k2,rpa,olufsen,-12.76335,-25.5267,12.76335,-0.5,mpa_mean,816.2586893734458,816.2097021608391,0.04898721260667571,6.0017924899675454e-05,-0.00012003584979935091
olufsen_k2,rpa,olufsen,-12.76335,-25.5267,12.76335,-0.5,rpa_split,0.4998471940499314,0.5,-0.00015280595006861297,-0.00030561190013722594,0.0006112238002744519
olufsen_k2,rpa,olufsen,-12.76335,-25.5267,12.76335,-0.5,lpa_split,0.5001528059500686,0.5,0.00015280595006861297,0.00030561190013722594,-0.0006112238002744519
olufsen_k3,lpa,olufsen,552265.7454545,1104531.490909,-552265.7454545,-0.5,mpa_systolic,3940.28665022859,3942.837664265465,-2.551014036874676,-0.0006469995100216534,0.0012939990200433067
olufsen_k3,lpa,olufsen,552265.7454545,1104531.490909,-552265.7454545,-0.5,mpa_diastolic,4.574785832634387,4.536308204188096,0.03847762844629088,0.00848214599060241,-0.01696429198120482
olufsen_k3,lpa,olufsen,552265.7454545,1104531.490909,-552265.7454545,-0.5,mpa_mean,815.4908404267078,816.2097021608391,-0.7188617341313375,-0.0008807316700943618,0.0017614633401887235
olufsen_k3,lpa,olufsen,552265.7454545,1104531.490909,-552265.7454545,-0.5,rpa_split,0.49969050307610496,0.5,-0.00030949692389503625,-0.0006189938477900725,0.001237987695580145
olufsen_k3,lpa,olufsen,552265.7454545,1104531.490909,-552265.7454545,-0.5,lpa_split,0.500309496923895,0.5,0.00030949692389503625,0.0006189938477900725,-0.001237987695580145
olufsen_k3,lpa,olufsen,644310.0363635833,1104531.490909,-460221.45454541664,-0.4166666666666667,mpa_systolic,3940.8402739416483,3942.837664265465,-1.9973903238164894,-0.0005065870050697599,0.0012158088121674237
olufsen_k3,lpa,olufsen,644310.0363635833,1104531.490909,-460221.45454541664,-0.4166666666666667,mpa_diastolic,4.577743933915906,4.536308204188096,0.04143572972781051,0.009134240413725734,-0.02192217699294176
olufsen_k3,lpa,olufsen,644310.0363635833,1104531.490909,-460221.45454541664,-0.4166666666666667,mpa_mean,815.6562182077026,816.2097021608391,-0.5534839531364923,-0.0006781148909051132,0.0016274757381722715
olufsen_k3,lpa,olufsen,644310.0363635833,1104531.490909,-460221.45454541664,-0.4166666666666667,rpa_split,0.49984785591207775,0.5,-0.00015214408792224576,-0.0003042881758444915,0.0007302916220267797
olufsen_k3,lpa,olufsen,644310.0363635833,1104531.490909,-460221.45454541664,-0.4166666666666667,lpa_split,0.5001521440879222,0.5,0.00015214408792219025,0.0003042881758443805,-0.0007302916220265132
olufsen_k3,lpa,olufsen,736354.3272726666,1104531.490909,-368177.1636363333,-0.3333333333333333,mpa_systolic,3941.226662327115,3942.837664265465,-1.6110019383500003,-0.0004085894666551339,0.0012257683999654019
olufsen_k3,lpa,olufsen,736354.3272726666,1104531.490909,-368177.1636363333,-0.3333333333333333,mpa_diastolic,4.582469104979378,4.536308204188096,0.04616090079128199,0.010175874017701102,-0.030527622053103307
olufsen_k3,lpa,olufsen,736354.3272726666,1104531.490909,-368177.1636363333,-0.3333333333333333,mpa_mean,815.7736367990199,816.2097021608391,-0.43606536181926003,-0.0005342565282730867,0.0016027695848192603
olufsen_k3,lpa,olufsen,736354.3272726666,1104531.490909,-368177.1636363333,-0.3333333333333333,rpa_split,0.49998747588693637,0.5,-1.2524113063627773e-05,-2.5048226127255546e-05,7.514467838176664e-05
olufsen_k3,lpa,olufsen,736354.3272726666,1104531.490909,-368177.1636363333,-0.3333333333333333,lpa_split,0.5000125241130636,0.5,1.2524113063627773e-05,2.5048226127255546e-05,-7.514467838176664e-05
olufsen_k3,lpa,olufsen,828398.61818175,1104531.490909,-276132.87272725,-0.25,mpa_systolic,3941.619874530964,3942.837664265465,-1.2177897345009114,-0.00030886124111523136,0.0012354449644609254
olufsen_k3,lpa,olufsen,828398.61818175,1104531.490909,-276132.87272725,-0.25,mpa_diastolic,4.578665584506208,4.536308204188096,0.04235738031811209,0.009337412365192936,-0.037349649460771746
olufsen_k3,lpa,olufsen,828398.61818175,1104531.490909,-276132.87272725,-0.25,mpa_mean,815.8861163452514,816.2097021608391,-0.3235858155877622,-0.00039644936188714606,0.0015857974475485842
olufsen_k3,lpa,olufsen,828398.61818175,1104531.490909,-276132.87272725,-0.25,rpa_split,0.5000564072609038,0.5,5.640726090383463e-05,0.00011281452180766927,-0.00045125808723067706
olufsen_k3,lpa,olufsen,828398.61818175,1104531.490909,-276132.87272725,-0.25,lpa_split,0.49994359273909617,0.5,-5.640726090383463e-05,-0.00011281452180766927,0.00045125808723067706
olufsen_k3,lpa,olufsen,920442.9090908333,1104531.490909,-184088.58181816665,-0.16666666666666666,mpa_systolic,3942.007144084804,3942.837664265465,-0.8305201806606419,-0.0002106402168640551,0.0012638413011843307
olufsen_k3,lpa,olufsen,920442.9090908333,1104531.490909,-184088.58181816665,-0.16666666666666666,mpa_diastolic,4.556874830694482,4.536308204188096,0.020566626506385965,0.004533780682581942,-0.02720268409549165
olufsen_k3,lpa,olufsen,920442.9090908333,1104531.490909,-184088.58181816665,-0.16666666666666666,mpa_mean,815.9810593710438,816.2097021608391,-0.22864278979534447,-0.00028012750790640446,0.0016807650474384267
olufsen_k3,lpa,olufsen,920442.9090908333,1104531.490909,-184088.58181816665,-0.16666666666666666,rpa_split,0.4999648778516656,0.5,-3.512214833439886e-05,-7.024429666879772e-05,0.00042146578001278634
olufsen_k3,lpa,olufsen,920442.9090908333,1104531.490909,-184088.58181816665,-0.16666666666666666,lpa_split,0.5000351221483343,0.5,3.512214833434335e-05,7.02442966686867e-05,-0.0004214657800121202
olufsen_k3,lpa,olufsen,1012487.1999999166,1104531.490909,-92044.29090908333,-0.08333333333333333,mpa_systolic,3942.4043371882367,3942.837664265465,-0.4333270772281139,-0.00010990233789116475,0.001318828054693977
olufsen_k3,lpa,olufsen,1012487.1999999166,1104531.490909,-92044.29090908333,-0.08333333333333333,mpa_diastolic,4.539804848892042,4.536308204188096,0.0034966447039463944,0.0007708128607130698,-0.009249754328556839
olufsen_k3,lpa,olufsen,1012487.1999999166,1104531.490909,-92044.29090908333,-0.08333333333333333,mpa_mean,816.0837992611017,816.2097021608391,-0.12590289973741164,-0.00015425312809207663,0.0018510375371049196
olufsen_k3,lpa,olufsen,1012487.1999999166,1104531.490909,-92044.29090908333,-0.08333333333333333,rpa_split,0.49991835174187715,0.5,-8.164825812284615e-05,-0.0001632965162456923,0.0019595581949483076
olufsen_k3,lpa,olufsen,1012487.1999999166,1104531.490909,-92044.29090908333,-0.08333333333333333,lpa_split,0.5000816482581228,0.5,8.164825812284615e-05,0.0001632965162456923,-0.0019595581949483076
olufsen_k3,lpa,olufsen,1104531.490909,1104531.490909,0.0,0.0,mpa_systolic,3942.837664265465,3942.837664265465,0.0,0.0,0.0
olufsen_k3,lpa,olufsen,1104531.490909,1104531.490909,0.0,0.0,mpa_diastolic,4.536308204188096,4.536308204188096,0.0,0.0,0.0
olufsen_k3,lpa,olufsen,1104531.490909,1104531.490909,0.0,0.0,mpa_mean,816.2097021608391,816.2097021608391,0.0,0.0,0.0
olufsen_k3,lpa,olufsen,1104531.490909,1104531.490909,0.0,0.0,rpa_split,0.5,0.5,0.0,0.0,0.0
olufsen_k3,lpa,olufsen,1104531.490909,1104531.490909,0.0,0.0,lpa_split,0.5,0.5,0.0,0.0,0.0
olufsen_k3,lpa,olufsen,1196575.7818180833,1104531.490909,92044.29090908333,0.08333333333333333,mpa_systolic,3943.221501942282,3942.837664265465,0.38383767681716563,9.735061635835141e-05,0.001168207396300217
olufsen_k3,lpa,olufsen,1196575.7818180833,1104531.490909,92044.29090908333,0.08333333333333333,mpa_diastolic,4.537048342462692,4.536308204188096,0.0007401382745966245,0.00016315872759996777,0.0019579047311996133
olufsen_k3,lpa,olufsen,1196575.7818180833,1104531.490909,92044.29090908333,0.08333333333333333,mpa_mean,816.3249144147245,816.2097021608391,0.1152122538853746,0.00014115521241705518,0.0016938625490046622
olufsen_k3,lpa,olufsen,1196575.7818180833,1104531.490909,92044.29090908333,0.08333333333333333,rpa_split,0.5001092356039463,0.5,0.00010923560394626719,0.00021847120789253438,0.0026216544947104126
olufsen_k3,lpa,olufsen,1196575.7818180833,1104531.490909,92044.29090908333,0.08333333333333333,lpa_split,0.49989076439605373,0.5,-0.00010923560394626719,-0.00021847120789253438,-0.0026216544947104126
olufsen_k3,lpa,olufsen,1288620.0727271666,1104531.490909,184088.58181816665,0.16666666666666666,mpa_systolic,3943.5233690339223,3942.837664265465,0.6857047684575264,0.00017391148884271157,0.0010434689330562695
olufsen_k3,lpa,olufsen,1288620.0727271666,1104531.490909,184088.58181816665,0.16666666666666666,mpa_diastolic,4.538619081234011,4.536308204188096,0.0023108770459154826,0.0005094179984909296,0.0030565079909455773
olufsen_k3,lpa,olufsen,1288620.0727271666,1104531.490909,184088.58181816665,0.16666666666666666,mpa_mean,816.4163125264784,816.2097021608391,0.20661036563922153,0.000253133925132524,0.0015188035507951439
olufsen_k3,lpa,olufsen,1288620.0727271666,1104531.490909,184088.58181816665,0.16666666666666666,rpa_split,0.5002060195650908,0.5,0.0002060195650908092,0.0004120391301816184,0.0024722347810897105
olufsen_k3,lpa,olufsen,1288620.0727271666,1104531.490909,184088.58181816665,0.16666666666666666,lpa_split,0.4997939804349092,0.5,-0.0002060195650908092,-0.0004120391301816184,-0.0024722347810897105
olufsen_k3,lpa,olufsen,1380664.36363625,1104531.490909,276132.87272725,0.25,mpa_systolic,3943.7525669763254,3942.837664265465,0.9149027108605878,0.00023204168894714832,0.0009281667557885933
olufsen_k3,lpa,olufsen,1380664.36363625,1104531.490909,276132.87272725,0.25,mpa_diastolic,4.54041854517201,4.536308204188096,0.004110340983913829,0.0009060982629264482,0.003624393051705793
