name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg0,2.0527859237536656e-02,3.6287222849212270e+01,3.6287222849212270e+01,1.0803186906249063e+05,1.0766899683399851e+05
branch0_seg0,2.1505376344086023e-02,3.7977198107668784e+01,3.7977198107668784e+01,1.1269060314068025e+05,1.1231083115960356e+05
branch0_seg0,2.2482893450635387e-02,3.9751287318002298e+01,3.9751287318002298e+01,1.1758122198586805e+05,1.1718370911268803e+05
branch0_seg0,2.3460410557184751e-02,4.1610974144284889e+01,4.1610974144284889e+01,1.2270780272832098e+05,1.2229169298687813e+05
branch0_seg0,2.4437927663734114e-02,4.3541514384771638e+01,4.3541514384771638e+01,1.2802970659457351e+05,1.2759429145072580e+05
branch0_seg0,2.5415444770283478e-02,4.5517838806860560e+01,4.5517838806860560e+01,1.3347782223522474e+05,1.3302264384715611e+05
branch0_seg0,2.6392961876832845e-02,4.7513600244333951e+01,4.7513600244333951e+01,1.3897952026010782e+05,1.3850438425766450e+05
branch0_seg0,2.7370478983382209e-02,4.9509978224357269e+01,4.9509978224357269e+01,1.4448291763417359e+05,1.4398781785193001e+05
branch0_seg0,2.8347996089931573e-02,5.1501266377735547e+01,5.1501266377735547e+01,1.4997228406238655e+05,1.4945727139860921e+05
branch0_seg0,2.9325513196480940e-02,5.3495515745183269e+01,5.3495515745183269e+01,1.5546981357610112e+05,1.5493485841864927e+05
branch0_seg0,3.0303030303030304e-02,5.5510351212337696e+01,5.5510351212337696e+01,1.6102409264173880e+05,1.6046898912961542e+05
branch0_seg0,3.1280547409579668e-02,5.7565731028158766e+01,5.7565731028158766e+01,1.6669013993682954e+05,1.6611448262654798e+05
branch0_seg0,3.2258064516129031e-02,5.9676380213292845e+01,5.9676380213292845e+01,1.7250854782027571e+05,1.7191178401814276e+05
branch0_seg0,3.3235581622678395e-02,6.1846573529349129e+01,6.1846573529349129e+01,1.7849110047690340e+05,1.7787263474160995e+05
branch0_seg0,3.4213098729227759e-02,6.4068962115282673e+01,6.4068962115282673e+01,1.8461753937296310e+05,1.8397684975181028e+05
branch0_seg0,3.5190615835777123e-02,6.6327614561449536e+01,6.6327614561449536e+01,1.9084394652970732e+05,1.9018067038409284e+05
branch0_seg0,3.6168132942326493e-02,6.8603943505284093e+01,6.8603943505284093e+01,1.9711908233125060e+05,1.9643304289619773e+05
branch0_seg0,3.7145650048875857e-02,7.0883236567612272e+01,7.0883236567612272e+01,2.0340238929168231e+05,2.0269355692600622e+05
branch0_seg0,3.8123167155425221e-02,7.3159415031209448e+01,7.3159415031209448e+01,2.0967711026555943e+05,2.0894551611524733e+05
branch0_seg0,3.9100684261974585e-02,7.5436397253518209e+01,7.5436397253518209e+01,2.1595404695387953e+05,2.1519968298134435e+05
branch0_seg0,4.0078201368523948e-02,7.7725740168787311e+01,7.7725740168787311e+01,2.2226505825483831e+05,2.2148780085315046e+05
branch0_seg0,4.1055718475073312e-02,8.0041586351008306e+01,8.0041586351008306e+01,2.2864913087662094e+05,2.2784871501311084e+05
branch0_seg0,4.2033235581622676e-02,8.2394871331276605e+01,8.2394871331276605e+01,2.3513641070079032e+05,2.3431246198747758e+05
branch0_seg0,4.3010752688172046e-02,8.4788933006348444e+01,8.4788933006348444e+01,2.4173609927770481e+05,2.4088820994764133e+05
branch0_seg0,4.3988269794721410e-02,8.7218074628490257e+01,8.7218074628490257e+01,2.4843249243344116e+05,2.4756031168715627e+05
branch0_seg0,4.4965786901270774e-02,8.9669506057630088e+01,8.9669506057630088e+01,2.5519033170234825e+05,2.5429363664177194e+05
branch0_seg0,4.5943304007820138e-02,9.2127848219125383e+01,9.2127848219125383e+01,2.6196722172582042e+05,2.6104594324362915e+05
branch0_seg0,4.6920821114369501e-02,9.4580481823451180e+01,9.4580481823451180e+01,2.6872837502039585e+05,2.6778257020216133e+05
branch0_seg0,4.7898338220918865e-02,9.7021766670847697e+01,9.7021766670847697e+01,2.7545824329744314e+05,2.7448802563073469e+05
branch0_seg0,4.8875855327468229e-02,9.9454622969029856e+01,9.9454622969029856e+01,2.8216487666765845e+05,2.8117033043796814e+05
branch0_seg0,4.9853372434017593e-02,1.0188896179997887e+02,1.0188896179997887e+02,2.8887559692279767e+05,2.8785670730479783e+05
branch0_seg0,5.0830889540566956e-02,1.0433760480472353e+02,1.0433760480472353e+02,2.9562574936691672e+05,2.9458237331886950e+05
branch0_seg0,5.1808406647116327e-02,1.0681122479284900e+02,1.0681122479284900e+02,3.0244475563949853e+05,3.0137664339157008e+05
branch0_seg0,5.2785923753665691e-02,1.0931415650662318e+02,1.0931415650662318e+02,3.0934456528609013e+05,3.0825142372102384e+05
branch0_seg0,5.3763440860215055e-02,1.1184257171588760e+02,1.1184257171588760e+02,3.1631462505858194e+05,3.1519619934142305e+05
branch0_seg0,5.4740957966764418e-02,1.1438563012413449e+02,1.1438563012413449e+02,3.2332505160777812e+05,3.2218119530653680e+05
branch0_seg0,5.5718475073313782e-02,1.1692913695612246e+02,1.1692913695612246e+02,3.3033671432272252e+05,3.2916742295316129e+05
branch0_seg0,5.6695992179863146e-02,1.1946035122901675e+02,1.1946035122901675e+02,3.3731449024908646e+05,3.3611988673679630e+05
branch0_seg0,5.7673509286412510e-02,1.2197220763513303e+02,1.2197220763513303e+02,3.4423890251586773e+05,3.4301918043951644e+05
branch0_seg0,5.8651026392961880e-02,1.2446546289946681e+02,1.2446546289946681e+02,3.5111203718014713e+05,3.4986738255115243e+05
branch0_seg0,5.9628543499511244e-02,1.2694804990820035e+02,1.2694804990820035e+02,3.5795576275887375e+05,3.5668628225979186e+05
branch0_seg0,6.0606060606060608e-02,1.2943193100247390e+02,1.2943193100247390e+02,3.6480305573172617e+05,3.6350873642170138e+05
branch0_seg0,6.1583577712609971e-02,1.3192862042368745e+02,1.3192862042368745e+02,3.7168565730580431e+05,3.7036637110156746e+05
branch0_seg0,6.2561094819159335e-02,1.3444498577499263e+02,1.3444498577499263e+02,3.7862249934177950e+05,3.7727804948402965e+05
branch0_seg0,6.3538611925708699e-02,1.3698079504784599e+02,1.3698079504784599e+02,3.8561294226375880e+05,3.8424313431328029e+05
branch0_seg0,6.4516129032258063e-02,1.3952881653819418e+02,1.3952881653819418e+02,3.9263705049734563e+05,3.9124176233196375e+05
branch0_seg0,6.5493646138807426e-02,1.4207735307101777e+02,1.4207735307101777e+02,3.9966257854395459e+05,3.9824180501324439e+05
branch0_seg0,6.6471163245356790e-02,1.4461423655185206e+02,1.4461423655185206e+02,4.0665598272554314e+05,4.0520984036002465e+05
branch0_seg0,6.7448680351906154e-02,1.4713082627645582e+02,1.4713082627645582e+02,4.1359344328939967e+05,4.1212213502663514e+05
branch0_seg0,6.8426197458455518e-02,1.4962460506967318e+02,1.4962460506967318e+02,4.2046802116110717e+05,4.1897177511041047e+05
branch0_seg0,6.9403714565004881e-02,1.5209951639060472e+02,1.5209951639060472e+02,4.2729058723937714e+05,4.2576959207547113e+05
branch0_seg0,7.0381231671554245e-02,1.5456402104051509e+02,1.5456402104051509e+02,4.3408446533998282e+05,4.3253882512957760e+05
branch0_seg0,7.1358748778103623e-02,1.5702766587581797e+02,1.5702766587581797e+02,4.4087597319728893e+05,4.3930569653853076e+05
branch0_seg0,7.2336265884652987e-02,1.5949745791433145e+02,1.5949745791433145e+02,4.4768442699514114e+05,4.4608945241599786e+05
branch0_seg0,7.3313782991202350e-02,1.6197535555875919e+02,1.6197535555875919e+02,4.5451522544489522e+05,4.5289547188930755e+05
branch0_seg0,7.4291300097751714e-02,1.6445773332864533e+02,1.6445773332864533e+02,4.6135837421674794e+05,4.5971379688346147e+05
branch0_seg0,7.5268817204301078e-02,1.6693692707219935e+02,1.6693692707219935e+02,4.6819274561146297e+05,4.6652337634074094e+05
branch0_seg0,7.6246334310850442e-02,1.6940420377722972e+02,1.6940420377722972e+02,4.7499426541182108e+05,4.7330022337404883e+05
branch0_seg0,7.7223851417399805e-02,1.7185300134282522e+02,1.7185300134282522e+02,4.8174484393246617e+05,4.8002631391903793e+05
branch0_seg0,7.8201368523949169e-02,1.7428122298883335e+02,1.7428122298883335e+02,4.8843870099815738e+05,4.8669588876826904e+05
branch0_seg0,7.9178885630498533e-02,1.7669175834334149e+02,1.7669175834334149e+02,4.9508380242100247e+05,4.9331688483756909e+05
